customer,supplier,supplier_address,report_publication_year,supplier_address_is_internal_manufacturing_site,from_date,to_date
Apple Inc.,Cheng Loong Corporation,"No. 48 Teng Feng Road Chengdu, Sichuan China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Cheng Loong Corporation,"The Fourth Road, Yue Yuan Industrial Estate Dongguan, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Cheng Uei Precision Industry Co., Ltd. (Foxlink)","Block B, Investment Service Center, No. 180, Jianjun Road, Yancheng, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Cheng Uei Precision Industry Co., Ltd. (Foxlink)","Changlong District,Huangjiang Town,Dongguan, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Cheng Uei Precision Industry Co., Ltd. (Foxlink)","Chenguei Industry District, Dongkeng Town, Dongguan, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Cheng Uei Precision Industry Co., Ltd. (Foxlink)","Fudong Electronic Factory Dongkeng Road Dongguan, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Cheng Uei Precision Industry Co., Ltd. (Foxlink)","Industry Street, Dong-Keng, Dongguan, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Cheng Uei Precision Industry Co., Ltd. (Foxlink)","Junda Industry District,Dongkeng Town Dongguan, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Cheng Uei Precision Industry Co., Ltd. (Foxlink)","No. 18, Chung Shan Road, Tu Cheng Dist., New Taipei City, Taiwan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Cheng Uei Precision Industry Co., Ltd. (Foxlink)","No. 6 Zheng Wei Road,Jin Xi Town Kunshan, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Cheng Uei Precision Industry Co., Ltd. (Foxlink)","Ping Qian District, Long Kong, Dong-Keng Town Dongguan, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Chimei Innolux Corporation,"168, Hezuo Road, Pixian, Chengdu, Sichuan China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Chimei Innolux Corporation,"H3 Block, K2 Zone Minqingbei Road, Baoan District Shenzhen, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Chimei Innolux Corporation,"No. 12, Ke Jung Road Jhunan Science Park Miaoli, Taiwan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Chimei Innolux Corporation,"No. 458, Jung Shing Road, Ping Jen Taoyuan, Taiwan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Chimei Innolux Corporation,"No. 93, Fu Cheng West Road, Jingning Economic and Technological Development Zone Nanjing, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Cirrus Logic, Inc.","800 West 6th Street Austin, Texas, USA",2013,False,2012-01-01,2012-12-31
Apple Inc.,"Coilcraft, Inc.","112, Jalan Sawit Baru 8, Taman Perindustrian Sawit Baru Kulai, Johor Malaysia",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Coilcraft, Inc.","5, Guang Tong Nan Road, Dong Feng West Street, Weinan Hi-Tech Zone Weinan, Shanxi China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Coilcraft, Inc.","Aster Lot SD 37, Bintan Industrial Estate Lobam, Bintan Indonesia",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Coilcraft, Inc.","Bac Chu Lai Industrial Park, Chu Lai Open Economic Zone Tam Hiep, Nui Thanh Tam Ky City, Quang Nam Vietnam",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Coilcraft, Inc.","Blk 512 Chai Chee Lane #03-15 Bedok Industrial Estate, Singapore",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Coilcraft, Inc.","Xiyang Town, Meixian, Meizhou, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Compeq Manufacturing Co., Ltd.","No. 168, Huguang Road, Huzhen Town, Boluo County Huizhou, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Compeq Manufacturing Co., Ltd.","No. 91, Lane 814, Ta-Hsin Road, Shin Chuang Village, Lu Chu Hsiang,Taoyuan, Taiwan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Consolidated Graphics,"1245 Lakeview Drive Chaska, Minnesota USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Consolidated Graphics,"2205 Joseph Street Medford, Oregon USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Consolidated Graphics,"2661 South Pacific Highway, Medford, Oregon USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Consolidated Graphics,"495-35 Hane, Hagiwara-cho,Gero-shi, Gifu Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Consolidated Graphics,"Business Center Chrstany, Chrstany 207 Praha zpad, Czech Republic",2013,True,2012-01-01,2012-12-31
Apple Inc.,Coretronic Corporation,"No. 68, Qun Xing 3rd Road, Suzhou Industrial Park Suzhou, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Corning Incorporated,"12117, Obuchi, Kakegawa-shi,Shizouka, Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Corning Incorporated,"680 E. Office Street Harrodsburg, Kentucky USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Corning Incorporated,"No. 33, Section 2, Haun Dong Road Tainan Science-based Industrial Park Tainan County Tainan, Taiwan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Corning Incorporated,"Rues Saint Laurent F-77167 Bagneaux-sur-Loing Bagneaux, France",2013,True,2012-01-01,2012-12-31
Apple Inc.,Cowell Optic Electronics Ltd.,"No. 1, Songbai R/D, Huanan Ind. Zone, Liaobu Dongguan, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Cymmetrik Shenzen Printing Co.,"8th Factory, Industrial Park of Weishi County Kaifeng, Henan China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Cymmetrik Shenzen Printing Co.,"No. 168, Chunyang Road, Lujia Town Kunshan, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Cymmetrik Shenzen Printing Co.,"Xinhua Road, Xingwei Community, Fuyong Street, Baoan Shenzhen, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Cypress Semiconductor Corporation,"2401 East 86th Street Bloomington, Minnesota USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Cypress Semiconductor Corporation,"Gateway Business Park, SEPZA, Barangay, Javalera, General Trias Cavite, Philippines",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Dai-Ichi Seiko Co., Ltd.","100 Baiyun Road, Minhang(SMEDZ)Shanghai, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Dai-Ichi Seiko Co., Ltd.","12 Hokuryo-cho Matsue, Shimane Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Dai-Ichi Seiko Co., Ltd.","169 Bei Dou Road,Minhang (SMEDZ)Shanghai, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Dai-Ichi Seiko Co., Ltd.","2455-1 Takata, Chikuzen-machi Asakura-gun, Fukuoka Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Dai-Ichi Seiko Co., Ltd.","55 Yishun Industrial Park A, Singapore",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Dai-Ichi Seiko Co., Ltd.","863 Mitsusawa Ogori, Fukuoka Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Dai-Ichi Seiko Co., Ltd.","Block 2 Woodlands Sector 1, #01-24, Woodlands Spectrum 1, Singapore",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Daikin Industries, Ltd.","1-1, Nishi-Hitotsuya, Settsu, Osaka, Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Daikin Industries, Ltd.","2252 State Docks Road,Decatur, Alabama USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Daishinku Corporation (Kds),"20013-2 Kawaminami Kawaminami-cho Koyu-Gun, Miyazaki Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Daishinku Corporation (Kds),"2082 Maesaka Kurodasho-cho Nishiwaki, Hyogo Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Daishinku Corporation (Kds),"7-3-21 Wakabadai-Minami Tottori, Tottori Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Daishinku Corporation (Kds),"Block O-20, O-21 Kawasan Berikat MM2100 Industrial Town Chikaran Barat,Bekasi Jawa Barat, Jakarta Indonesia",2013,True,2012-01-01,2012-12-31
Apple Inc.,Daishinku Corporation (Kds),"No. 8 Fuyuan Road Wuqing Development Zone Tianjin, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Darfon Electronic Corp.,"21 Industry 2nd Road Tainan, Taiwan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Darfon Electronic Corp.,"99 Zhu Yuan Road, New District Suzhou, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Darfon Electronic Corp.,"No. 8, The Sixth Industrial District, Xiacun Village, Gongming Town, Baoan District Shenzhen, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Delta Electronics Inc.,"2 R&D 2nd Road, Science-Based Industrial Park Hsinchu, Taiwan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Delta Electronics Inc.,"No. 1688, Jiangxing East Road, Wujiang Eco and Tech Development Zone Wujiang, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Delta Electronics Inc.,"Chen Zhou Export Processing Zone, Bai Lu Tang Town, Su Xian District Chenzhou, Hunan China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Delta Electronics Inc.,"Delta Plant 2, Delta Industrial Estate, Shijie Town 523308 Dongguan, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Delta Electronics Inc.,"No. 168, No. 15 Coastal Way,Tianjin Port Free Trade Zone Tianjin, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Delta Electronics Inc.,"No. 168 Kat City Road, Wujiang Yun Dong Economic Development Zone, Song Ling Town Wujiang, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Delta Electronics Inc.,"No. 1688 Jiang Xing East Road, Economy Development Zone Wujiang, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Delta Electronics Inc.,"No. 688 Xiuhu West Road, Wujiang Yun Dong Economic Development Zone, Song Ling Town Wujiang, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Delta Electronics Inc.,"Wellgrow Industrial Estate, 111 Moo 9, Soi 11, Bangna-Trad Road, Tambol Bangwua Bang Pakong, Chachoengsao Thailand",2013,True,2012-01-01,2012-12-31
Apple Inc.,Deufol Sunman,"924 South Meridian Street Sunman, Indiana USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Dialog Semiconductor Plc,"Neue Strasse 95 Kirchheim Teck, Nabern Germany",2013,False,2012-01-01,2012-12-31
Apple Inc.,"Diodes, Inc.","777 N.W. Blue Parkway, Suite 350Lees Summit, Missouri USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Diodes, Inc.","No. 999 Chenchun Road, Xinqiao Town Shanghai, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Diodes, Inc.","Waldweg 7 Neuhaus am Rennweg, Thuringia Germany",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Diodes, Inc.","Zetex Technology Park Chadderton, Oldham United Kingdom",2013,True,2012-01-01,2012-12-31
Apple Inc.,Dover Corporation,"379 Middle Suhong Road, Suzhou Industrial Park, Suzhou, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Dover Corporation,"No. 20 Tongji South Road, Beijing Economic-Technological Development Area, Beijing, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,DSM,"No. 18 Pan Long Shan Road Jiangyin, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,DSM,"Poststraat 1, 6135 KRSittard, Netherlands",2013,True,2012-01-01,2012-12-31
Apple Inc.,Dynacast International Inc.,"No. 88 Qiufu Road District,Fumin Industrial Park 2, Dalang Dongguan, Guang Dong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Dynacast International Inc.,"No. 6 Second Chin Bee Road, Singapore",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Dynamic Electronics Co., Ltd.","No. 1688, Jinshajiang North Road,Kunshan, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Dynamic Electronics Co., Ltd.","No. 356, Shaning Road, Gueishan,Taoyuan, Taiwan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Dynapack International Technology,"No. 8 Hua-Gang Road, Wujiang Economic and Technological Development Zone Suzhou, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"E-Litecom Co, Ltd.","1st Standard Workshop, 117th Meiyu Road, Wuxi New District.Wuxi, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Elpida Memory, Inc.","7-10, Yoshikawa Kogyo Danchi,Higashi Hiroshima-shi Higashi, Hiroshima Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Elpida Memory, Inc.","89-2, Yamada, Yuwaishida, Akita-shi, Akita Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Elpida Memory, Inc.","No. 429-1 Sanfong Road, Houli District Central Taiwan Science Park Taichung, Taiwan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Emerson Electric Co.,"1st Building Emerson Industrial Park Feng Tang Road Fuyong, Baoan District Shenzhen, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Emerson Electric Co.,"Main Avenue Corner Road J, PEZA Complex Rosario, Cavite Philippines",2013,True,2012-01-01,2012-12-31
Apple Inc.,Emerson Electric Co.,"No. 68 Baocheng Road East, Fucheng Town Luo Ding City, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fairchild Semiconductor International,"1 Sutong Road, China-Singapore Suzhou Industrial Park Suzhou, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fairchild Semiconductor International,"333 Western Avenue South Portland, Maine USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fairchild Semiconductor International,"3333 West 9000 South West Jordan, Utah USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fairchild Semiconductor International,"420-711 82-3, Dodang-Dong, Wonmi-District Bucheon City, Gyeonggi- do South Korea",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fairchild Semiconductor International,"Bayan Lepas Free Industrial Zone Penang, Malaysia",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fairchild Semiconductor International,"Crestwood Industrial Park, 125 Crestwood Road Mountain Top, Pennsylvania USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fairchild Semiconductor International,"MEPZ 1 Lapulapu City, Cebu Philippines",2013,True,2012-01-01,2012-12-31
Apple Inc.,FLEXium Interconnect Inc.,"No. 1399 Hanpu Road, Hi-Tech Industrial Park,Kunshan, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,FLEXium Interconnect Inc.,"No. 23, Juguang 1st Street, Tafa Industrial Park, Daliao District Kaoshiung, Taiwan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Flextronics International, Ltd.","Economic and Technology Development Development Zone Ganzhou, Jiangxi China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Flextronics International, Ltd.","Flextronics Industrial Zone, Shi Da Road, Da Ling Shan Dongguan, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Flextronics International, Ltd.","Mechanical Industrial Zone, Shida Road, Dalingshan Town Dong Guan, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Flextronics International, Ltd.","No. 7, Jalan Keluli 1 Kawasan Perindustrian Bukit Raja Seksyen 7 Shah Alam, Selangor Malaysia",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Fortune Grand Enterprise Co., Ltd.","2nd Industrial Zone Dajintou, Dalang Town Dongguan, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Fortune Grand Enterprise Co., Ltd.","No. 35, Chunqiu Rd, Panyang Industrial Zone Huangda Town, Xiang Cheng District Suzhou, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Foster Electric Co., Ltd.","Jiu Shui Keng Cun, Da Long Jie, Panyu Qu Guangzhou, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Foster Electric Co., Ltd.","No. 138, Panjiang East Road, Gaozhou, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Foster Electric Co., Ltd.","No. 1, Street 11,VSIP Bac Ninh, Tu Son, Bac Ninh Vietnam",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Foster Electric Co., Ltd.","No. 20, VSIP II Street 5, Vietnam Singapore Industrial Park II (VSIP II), Binh Duong Industry Service-Urban Complex, Thu Dau Mot District Ho Chi Minh City, Binh Duong Vietnam",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Foster Electric Co., Ltd.","Street 1, Hoa Cam Industrial Zone, Cam Le District, Danang, Vietnam",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Foster Electric Co., Ltd.","Workshop No. 1, Candy and Food Industrial Area, Chongzuo City Industrial Zone Chongzuo, Guangxi China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Foster Electric Co., Ltd.","Workshop No. 1, Foshan (Yun Fu) Industrial Transfer Park, Du Yang Town, Yuncheng District, Yunfu, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Foster Electric Co., Ltd.","Workshop No. 7 1 Zong Bu Road Nanning New and High-Tech Industrial Development Zone Nanning, Guangxi China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fujikura Ltd.,"1/80 Moo 5, Rojana Industrial Park, Rojana Road, Tambol Kanham, Amphur U-Thai, Pranakorn, Ayutthaya Thailand",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fujikura Ltd.,"101/2 Moo 20, Navanakorn Industrial Zone, Phaholyothin Road, Tambol Klong-Nueng, Klongluang, Pathumthani Thailand",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fujikura Ltd.,"14 Matsuyama-cho Moka, Tochigi Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fujikura Ltd.,"Building 56 A, Nu Ri Ying North Road Waigaoqiao Free Trade Zone Shanghai, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fujikura Ltd.,"No. 888 Zhaoxian Road, Jiading Industrial Zone,Shanghai, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Fujikura Ltd.,"Navanakorn Industrial Estate 55/25 Moo 13, T. Khlong - Nueng, A. Klong - Luang Klongluang, Pathumthani Thailand",2013,True,2012-01-01,2012-12-31
Apple Inc.,Furukawa Electric Co. Ltd,"No. 169, Pu Tian Road, Wei Ting Town, Suzhou Industrial Zone Suzhou, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Genius Electronic Optical Co., Ltd.","1 Keya East Road, Daya District, Taichung Central Taiwan Science Park Taichung, Taiwan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Genius Electronic Optical Co., Ltd.","No. 8 Chuangxin Road, Torch Hi-Tech Industrial Zone Xiamen, Fujian China",2013,True,2012-01-01,2012-12-31
Apple Inc.,GoerTek Inc.,"No. 268 Dongfang Road, High-Tech Industrial Development District Weifang, Shandong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,GoerTek Inc.,"West Changan South Road and North Tengfei Road, Yishui County Linyi, Shandong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Gold Circuit Electronics,"No. 113 Shi Yuan Road,Chung Li Industrial Park Taoyuan, Taiwan",2013,True,2012-01-01,2012-12-31
Apple Inc.,Gold Circuit Electronics,"No. 8 Dongnan Road, Changshu Southeast E.D.A.Changshu, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Hama Naka Shoukin Industry Co., Ltd.","No. 1 Gaoding Road, Kunshan Development Zone Suzhou, Jiangsu China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Hanson Metal Factory. Ltd.,"Gan Po Village, Zhen Long, Hui Yang District Huizhou, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Hanson Metal Factory. Ltd.,"No. 155 Hua Mei Mid-Road, Huang Ge Keng, Longgang District Shenzhen, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Hanson Metal Factory. Ltd.,"No. 5 Industrial Park, Daxin Group, Chen Jiang Town Huizhou, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Hanson Metal Factory. Ltd.,"Tangxia Chanjing Village,Xin Xu Town, Hui Yang District Huizhou, Guangdong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Henkel Ag & Co.,"137 Folly Mill Road, Seabrook, New Hampshire USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Henkel Ag & Co.,"18731 Cranwood Parkway, Cleveland, Ohio USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Henkel Ag & Co.,"28 Norfolk Avenue, South Easton, Massachusetts USA",2013,True,2012-01-01,2012-12-31
Apple Inc.,Henkel Ag & Co.,"Kirchheimer Street 9 Bopfingan, Germany",2013,True,2012-01-01,2012-12-31
Apple Inc.,Henkel Ag & Co.,"No. 90 Zhu Jiang Road, Yantai Economic Technological Development Zone,Yantai, Shandong China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Henkel Ag & Co.,"Quilinchini Avenue 9,Sabana Grande, Puerto Rico",2013,True,2012-01-01,2012-12-31
Apple Inc.,Heptagon Advanced Micro-Optics Pte Ltd.,"26 Woodlands Loop, Level 1, Singapore",2013,True,2012-01-01,2012-12-31
Apple Inc.,Heptagon Advanced Micro-Optics Pte Ltd.,"87 Defu Lane 10, #04-00 Singapore",2013,True,2012-01-01,2012-12-31
Apple Inc.,Heptagon Advanced Micro-Optics Pte Ltd.,"Heptagon Micro Optics Pte Ltd. 87 Defu Lane 10, Singapore",2013,True,2012-01-01,2012-12-31
Apple Inc.,Hi-P International Ltd.,"Blk 3 and 4, No. 955, Jinhai Road, Pudong New Area Shanghai, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Hi-P International Ltd.,"No. 96, Jinwen Road, Pudong New Area Shanghai, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Hi-P International Ltd.,"No. 77, Jinwen Road, Zhuqiao Airport Industrial Zone, Pudong New Area Shanghai, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,Hi-P International Ltd.,"No. 79, Jinwen Road, Zhuqiao Airport Industrial Zone, Pudong New Area Shanghai, China",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Hirose Electric Co., Ltd.","1-23, Yoshinosawa, Shikura-cho Iwaki, Fukushima Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Hirose Electric Co., Ltd.","1261-10, Jeongwang-Dong Sheung, Gyeonggi-do South Korea",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Hirose Electric Co., Ltd.","2-31-1 Toyomane, Yamadacho, Shimoheigun Miyako, Iwate Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Hirose Electric Co., Ltd.","21-2 Kubota Dai-2 Chiwariaza Akamae Miyako, Iwate Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Hirose Electric Co., Ltd.","3215, Shimoizawa, Fuchumachi Toyama, Toyama Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Hirose Electric Co., Ltd.","415 Funahashi, Funahashi Ville, Nakaniwa County Toyama, Toyama Japan",2013,True,2012-01-01,2012-12-31
Apple Inc.,"Hirose Electric Co., Ltd.","46-3 Aza Nishi, Niida Tagajou, Miyagi Japan",2013,True,2012-01-01,2012-12-31
